label,time,cost
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
FALSE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
FALSE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
FALSE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
TRUE,10,0.1
